0	374.485102	-284.052450
1	96.318913	-140.235275
2	137.050195	-159.841229
3	370.806935	-272.463220
4	-30.358158	-354.898196
5	-39.975782	202.917104
6	127.570281	-267.681504
7	-387.070815	358.215539
8	-307.556189	334.278779
9	51.815787	235.995180
10	-94.014352	-416.915650
11	216.197218	253.647341
12	318.813479	-193.603403
13	262.731290	-21.475288
14	20.571683	-133.729828
15	-276.235533	-207.385655
16	203.832950	-13.023409
17	-175.751004	167.219695
18	-284.006723	-145.296734
19	-72.080207	149.245177
20	201.611768	197.567924
21	310.564548	-23.102146
22	210.312593	209.767205
23	291.127479	-181.474263
24	-388.494571	-180.207961
25	298.242266	-27.390677
26	-331.841325	-188.599342
27	30.740596	-5.820882
28	224.626561	241.505624
29	-334.984295	-62.727958
30	156.289043	-53.243320
31	-387.650251	374.528130
32	-110.305478	-141.108334
33	280.253147	0.501749
34	195.078067	-252.220306
35	-250.946817	75.306088
36	117.654626	-48.097437
37	-138.932788	149.260357
38	-367.959197	-118.905600
39	-166.105595	-207.386039
40	212.371173	-28.566958
41	53.846666	-107.408072
42	-312.716947	-258.913521
43	-98.930400	-374.973017
44	-493.310755	-176.999581
45	222.726015	-130.864670
46	-386.787400	-221.004620
47	-164.077620	-63.537543
48	274.973144	10.671396
49	316.084397	78.050287
50	294.039819	-36.390817
51	-284.288891	-244.545301
52	232.164471	218.976010
53	-162.775751	-158.540504
54	-371.801748	-94.937128
55	-13.916246	257.255882
56	322.908396	-30.310813
57	243.602102	267.835809
58	-332.620360	-49.065623
59	210.181912	253.352237
60	-529.891836	-348.675970
61	201.926671	26.141420
62	309.798020	-193.729503
63	135.468186	-36.467388
64	184.296047	-21.702824
65	-437.194786	386.325143
66	-225.368841	-341.782711
67	-41.154531	58.644389
68	311.888477	-321.015921
69	133.950487	-227.011818
70	-124.496582	189.746660
71	281.741259	-1.678239
72	200.725774	2.610498
73	-93.841599	-91.150643
74	-419.246542	-180.513630
75	87.195898	-345.222138
76	124.960569	-225.693872
77	234.483783	-53.134157
78	34.501764	203.664315
79	-110.123338	109.382057
80	-219.314822	-348.530369
81	-95.917030	87.668049
82	190.568828	79.876657
83	-135.433834	123.494354
84	-423.566836	367.312436
85	285.302760	-237.938403
86	18.612399	-164.650131
87	-32.821086	-131.314840
88	-332.528679	332.734755
89	1.485253	-311.304472
90	100.135841	-206.249635
91	-68.331425	106.168601
92	-390.594095	359.577204
93	325.023106	-29.692472
94	-257.011169	-120.957756
95	347.597047	-127.124479
96	-460.902491	-200.327488
97	-192.900586	-401.298723
98	-197.136568	-286.694534
99	-132.635377	-100.160090
100	24.794713	-98.678278
101	-37.349153	85.866903
102	-39.712951	-142.159885
103	225.602727	217.090201
104	-146.011535	163.671120
105	-206.789020	-343.125138
106	212.829150	-22.245974
107	-308.082741	319.747600
108	-277.026452	361.032759
109	44.174817	-96.838711
110	-338.377061	-123.032458
111	-127.028361	176.705586
112	-249.347963	-183.922831
113	-189.672350	-180.566351
114	39.735271	-134.587916
115	-77.251817	181.368509
116	114.879401	-131.709366
117	-265.274317	354.157766
118	-341.988191	-133.995526
119	-483.934638	69.997459
120	-388.532093	-183.783796
121	-71.035472	-309.929061
122	-95.722221	-38.643916
123	15.889560	-155.121786
124	-433.762467	-165.896042
125	-257.388526	61.534283
126	-164.203974	170.808942
127	163.171132	8.060043
128	-270.761786	377.543157
129	-198.064443	-36.173441
130	296.568035	-22.970578
131	-178.845874	-323.563574
132	-277.985590	81.535262
133	11.987844	215.566840
134	-336.373730	346.335953
135	-19.792456	-116.489615
136	-138.925664	-64.547679
137	195.912915	354.359230
138	-247.658252	-209.430885
139	285.989876	-189.788607
140	-405.925057	-174.334606
141	-165.632071	217.626395
142	-224.917433	-340.433273
143	246.970004	-25.213221
144	-23.424187	-254.446789
145	58.326147	304.013688
146	-257.022546	57.015910
147	-400.139416	-182.798907
148	-427.863138	-171.838394
149	39.626729	-142.583603
150	-86.908245	-375.202313
151	-311.989884	341.494972
152	-36.923382	-452.096670
153	209.883329	2.587185
154	-194.836135	-356.200945
155	296.801193	111.486599
156	46.646040	-6.242342
157	-8.728894	-94.372797
158	-18.344786	273.328997
159	341.826623	-191.416639
160	22.769525	-121.273679
161	-221.108790	-320.450208
162	237.492162	236.697541
163	-180.647494	-175.351044
164	-302.686477	-198.083559
165	74.708167	-298.279347
166	-197.957502	-37.959896
167	-203.213559	-89.364542
168	308.428403	-6.482972
169	41.264727	230.479034
170	-19.026441	7.704030
171	-267.905878	390.255285
172	100.496248	-233.744378
173	-144.706564	156.992069
174	211.817434	-309.652465
175	-276.677372	-216.201673
176	289.075390	-9.700305
177	162.049577	-232.763625
178	88.683323	-262.252305
179	13.340838	-179.921361
180	-73.339691	154.138207
181	-51.249389	22.615347
182	-360.748468	-211.698428
183	219.916469	-4.219175
184	-280.388664	-119.571741
185	-221.679763	-69.953509
186	-28.572118	-94.043403
187	325.774169	-207.959080
188	-351.355605	-161.157722
189	-254.591585	64.046748
190	-178.285220	149.711790
191	-341.612256	452.410618
192	-357.872626	-161.734506
193	-320.042400	-145.606410
194	-357.470995	-318.347397
195	76.771654	13.393297
196	-284.361446	-63.513500
197	-74.238160	105.652408
198	65.979302	169.528394
199	-65.192571	-125.708540
200	-220.850396	-95.786799
201	-275.080494	-165.000529
202	-242.676819	-270.371025
203	-44.940912	-355.223036
204	186.110570	218.566368
205	10.354800	325.833744
206	-373.264211	-162.046240
207	252.698293	219.774722
208	134.126571	-409.775977
209	235.359507	-326.042038
210	46.852588	-138.252404
211	41.761959	-161.837287
212	-196.826864	-219.272237
213	-289.923598	347.189996
214	-379.918697	-108.877287
215	266.223303	66.919252
216	-116.911475	169.219437
217	-115.290120	-289.131827
218	-167.689644	-216.047277
219	-314.632700	-178.841526
220	-121.604364	-78.478259
221	242.578011	217.950294
222	-318.920927	317.612077
223	123.095011	-25.315366
224	-325.789254	337.503421
225	-315.008006	320.496688
226	274.081333	-186.711031
227	-289.842776	-142.895332
228	-113.430714	204.813825
229	35.796447	-300.170518
230	-381.844612	-166.238960
231	17.207827	-229.431613
232	46.366041	-75.119904
233	-306.551558	380.239448
234	309.779442	-1.605336
235	-259.463653	-174.248194
236	-81.059831	-336.975140
237	-203.184641	-318.296556
238	-60.081791	-393.575379
239	294.273217	-197.137234
240	-279.779014	-197.961134
241	-231.017892	-70.672145
242	-65.434851	-333.278781
243	-291.786976	342.354002
244	230.737735	240.491862
245	277.738766	11.118869
246	-222.884892	-328.628120
247	-243.269727	56.646825
248	-402.464807	-23.498717
249	236.595878	13.515852
250	-297.652842	-165.453804
251	-295.370559	-78.103940
252	-318.690504	332.245066
253	166.247055	-16.925500
254	108.134883	-189.998136
255	227.029641	209.764938
256	-321.805151	-115.993730
257	-164.152764	-26.426742
258	-363.790115	-170.343985
259	12.658957	-119.763366
260	-72.783220	-306.420274
261	-154.311814	161.401867
262	-108.807550	-378.137852
263	-292.361823	313.998302
264	-205.446070	-169.307308
265	293.800099	-290.841202
266	-113.483972	-100.904004
267	260.029032	-58.719351
268	61.337620	-86.803356
269	30.806227	-83.773219
270	-168.699906	-355.533111
271	109.396454	-190.908236
272	309.711168	-210.181797
273	329.528904	-260.854450
274	266.974122	76.785501
275	-19.721890	-145.767670
276	-127.176189	164.764785
277	-121.880684	-117.822238
278	-88.869910	-427.905394
279	-303.648366	341.207400
280	170.522744	191.754117
281	40.626689	-203.242815
282	317.124108	-201.006303
283	14.434475	-151.780865
284	-525.447578	306.291950
285	165.426075	-143.726642
286	238.497851	-134.095068
287	340.320510	-159.310391
288	138.115504	310.936887
289	14.102954	-150.238462
290	44.999446	-329.654976
291	29.120251	-115.865490
292	343.252079	-222.259391
293	34.223160	230.963980
294	139.933023	-164.238876
295	185.339335	328.033382
296	39.350139	44.888330
297	139.736134	58.634471
298	-270.057853	52.128243
299	-36.340675	-332.729769
300	-288.707840	64.087076
301	306.346434	-255.288373
302	209.999168	222.493567
303	-332.276996	337.600750
304	-302.025112	53.944380
305	291.892777	-175.934033
306	145.575833	349.678044
307	7.457476	-107.663498
308	-424.991074	304.673601
309	-126.182013	-190.733468
310	-13.154453	-382.381948
311	128.133303	-254.082997
312	-79.856873	108.108916
313	-129.361826	142.823985
314	-119.574817	-238.557725
315	-65.899034	112.366434
316	277.662855	2.742062
317	-289.313103	357.619175
318	-350.176920	302.818467
319	33.413699	195.811652
320	66.167777	-97.860343
321	-60.654489	-402.466775
322	-313.961925	322.634849
323	-319.932427	340.924309
324	283.710736	-12.920421
325	-325.510857	-190.617052
326	-19.550205	-170.383636
327	-379.360428	-200.766042
328	51.757654	28.177903
329	-201.510515	-5.338077
330	-77.022251	78.397979
331	371.814844	-350.955549
332	-70.277970	168.890190
333	-183.379820	-70.605859
334	-313.870531	362.526271
335	28.585046	-176.796787
336	-112.629800	205.863708
337	306.175482	-349.048607
338	-219.225542	-125.007771
339	-332.546783	-164.367926
340	-12.242096	-332.344217
341	0.396520	-166.175580
342	-195.733945	-141.369672
343	-56.269535	74.376234
344	60.175910	-102.416104
345	331.475668	-20.975314
346	-332.597660	-416.721672
347	86.138056	-318.077934
348	-42.342519	181.144558
349	226.411343	245.517605
350	-317.009210	345.441474
351	-100.685607	105.081295
352	242.991953	261.835182
353	41.374092	-388.151641
354	41.982598	-120.060746
355	168.560163	69.286714
356	-10.915290	-427.775541
357	252.793356	59.143532
358	-223.867825	-272.331489
359	-175.894059	-306.749315
360	15.393806	-169.213392
361	49.958641	-112.220042
362	200.538926	-258.687453
363	-33.666816	-327.564533
364	208.256885	43.451044
365	-125.790660	187.759689
366	-256.688992	52.567241
367	-288.344975	-110.595188
368	-76.242828	195.872124
369	-323.341500	375.447448
370	-294.369314	364.774769
371	-31.133391	43.147280
372	226.743152	-13.751812
373	-367.954735	-229.320402
374	327.018839	22.300943
375	90.645842	-191.515286
376	47.246343	231.943381
377	-544.838545	-205.912978
378	219.555829	282.671550
379	45.303020	-350.841952
380	-42.689176	-342.607539
381	-266.171525	-180.518655
382	292.898700	-33.242479
383	-277.071319	-264.994609
384	-45.593645	48.877668
385	-222.940146	-2.116403
386	161.383103	13.471307
387	33.080634	-367.230903
388	188.766260	19.879671
389	307.001292	-181.008407
390	58.711948	-105.752767
391	226.829511	224.186963
392	0.557627	211.856730
393	-118.605572	63.561990
394	319.314883	-15.237648
395	118.758197	-207.911499
396	312.187869	-363.411755
397	83.460169	-361.744590
398	144.477770	-190.882720
399	71.748336	-259.374488
400	321.368684	-6.683490
401	-343.555841	-306.828754
402	61.752742	-94.468860
403	56.785483	-176.025971
404	337.411136	-260.037293
405	322.750133	-13.078324
406	33.331508	-216.277993
407	247.660216	214.714409
408	-112.269759	53.318900
409	-368.473010	346.658826
410	-3.666692	67.364415
411	-147.955026	-234.303942
412	98.864868	143.294554
413	91.770489	4.133724
414	-332.515970	6.772569
415	-29.006986	111.746197
416	-313.666581	325.293098
417	-153.391946	-371.810730
418	52.688790	255.542863
419	-345.906828	-149.838388
420	-379.773525	-204.787080
421	-26.656657	-263.342408
422	142.572598	-278.386874
423	286.324864	-32.392078
424	-213.050553	-133.183580
425	103.140746	-222.248500
426	4.484979	-157.137327
427	160.204701	-181.172170
428	-235.178596	-127.810971
429	-143.323455	155.936992
430	187.639531	-61.953445
431	319.051468	-162.521917
432	11.240505	-209.279551
433	345.582720	-276.657301
434	5.578455	-109.520892
435	315.717260	-182.689126
436	-41.857535	89.980041
437	-228.020884	-313.155016
438	-291.373717	-89.760808
439	-46.439726	76.735809
440	-427.538404	416.070569
441	-137.343056	213.273547
442	64.508282	23.023870
443	-164.806973	-279.069480
444	-117.734688	231.205901
445	-313.808497	324.083249
446	5.901506	-114.994475
447	-394.786840	-208.448657
448	57.201399	274.216987
449	29.563972	-135.449703
450	287.668865	-28.644219
451	-265.254247	92.155671
452	120.541980	-207.955181
453	-92.261754	-363.299280
454	86.175816	-348.542418
455	105.243600	-198.896979
456	-143.949542	-149.048608
457	-6.517962	-151.964989
458	-251.093338	-152.665678
459	-5.873872	244.813294
460	-100.136541	64.140950
461	-36.002718	-196.755228
462	61.748982	-133.194162
463	260.579995	239.345169
464	-329.838115	-192.405337
465	209.498521	243.480415
466	181.381289	150.396900
467	-117.691495	-385.950784
468	194.141191	2.684350
469	306.977253	-316.352897
470	-369.634913	-255.879958
471	58.632096	-203.903052
472	-240.433973	-282.323629
473	238.941991	-325.811673
474	-68.086515	5.142120
475	-317.383127	335.893084
476	132.870305	-42.613143
477	287.363543	-2.846551
478	109.186998	-229.360631
479	55.519735	234.823465
480	0.172163	-150.287921
481	289.904521	-177.752055
482	-23.255017	221.238861
483	-361.712585	338.836697
484	-310.458862	333.908749
485	303.478373	-324.871638
